Industry,No_Employees,Ownership,Company Age,Locations,Headquarter,No_Branches
Recruitment,5k-10k Employees,Forbes Global 2000,48 years old,Murray +19 more,New York ,79 more
Recruitment,5k-10k Employees,Forbes Global 2000,48 years old,Murray +19 more,New York ,79 more
Recruitment,5k-10k Employees,Forbes Global 2000,48 years old,Murray +19 more,New York ,79 more
Recruitment,5k-10k Employees,Forbes Global 2000,48 years old,Murray +19 more,New York ,79 more
Recruitment,5k-10k Employees,Forbes Global 2000,48 years old,Murray +19 more,New York ,79 more
Recruitment,5k-10k Employees,Forbes Global 2000,48 years old,Murray +19 more,New York ,79 more
Recruitment,5k-10k Employees,Forbes Global 2000,48 years old,Murray +19 more,New York ,79 more
Recruitment,5k-10k Employees,Forbes Global 2000,48 years old,Murray +19 more,New York ,79 more
Recruitment,5k-10k Employees,Forbes Global 2000,48 years old,Murray +19 more,New York ,79 more
Recruitment,5k-10k Employees,Forbes Global 2000,48 years old,Murray +19 more,New York ,79 more
Recruitment,5k-10k Employees,Forbes Global 2000,48 years old,Murray +19 more,New York ,79 more
Recruitment,5k-10k Employees,Forbes Global 2000,48 years old,Murray +19 more,New York ,79 more
Financial Services,10k-50k Employees,Conglomerate,119 years old,Charlotte +25 more,New York ,79 more
Financial Services,10k-50k Employees,Conglomerate,119 years old,Charlotte +25 more,New York ,79 more
Financial Services,10k-50k Employees,Conglomerate,119 years old,Charlotte +25 more,New York ,79 more
Financial Services,10k-50k Employees,Conglomerate,119 years old,Charlotte +25 more,New York ,79 more
Financial Services,10k-50k Employees,Conglomerate,119 years old,Charlotte +25 more,New York ,79 more
Financial Services,10k-50k Employees,Conglomerate,119 years old,Charlotte +25 more,New York ,79 more
Financial Services,10k-50k Employees,Conglomerate,119 years old,Charlotte +25 more,New York ,79 more
Financial Services,10k-50k Employees,Conglomerate,119 years old,Charlotte +25 more,New York ,79 more
Financial Services,10k-50k Employees,Conglomerate,119 years old,Charlotte +25 more,New York ,79 more
Financial Services,10k-50k Employees,Conglomerate,119 years old,Charlotte +25 more,New York ,79 more
Financial Services,10k-50k Employees,Conglomerate,119 years old,Charlotte +25 more,New York ,79 more
Financial Services,10k-50k Employees,Conglomerate,119 years old,Charlotte +25 more,New York ,79 more
Financial Services,10k-50k Employees,Conglomerate,119 years old,Charlotte +25 more,New York ,79 more
Financial Services,10k-50k Employees,Conglomerate,119 years old,Charlotte +25 more,New York ,79 more
Financial Services,10k-50k Employees,Conglomerate,119 years old,Charlotte +25 more,New York ,79 more
Financial Services,10k-50k Employees,Conglomerate,119 years old,Charlotte +25 more,New York ,79 more
Financial Services,10k-50k Employees,Conglomerate,119 years old,Charlotte +25 more,New York ,79 more
Financial Services,10k-50k Employees,Conglomerate,119 years old,Charlotte +25 more,New York ,79 more
Financial Services,10k-50k Employees,Conglomerate,119 years old,Charlotte +25 more,New York ,79 more
Financial Services,10k-50k Employees,Conglomerate,119 years old,Charlotte +25 more,New York ,79 more
IT Services & Consulting,5k-10k Employees,Public,18 years old,Chennai +160 more,New York ,79 more
MNC,5k-10k Employees,Public,18 years old,Chennai +160 more,New York ,79 more
IT Services & Consulting,5k-10k Employees,Public,18 years old,Chennai +160 more,New York ,79 more
MNC,5k-10k Employees,Public,18 years old,Chennai +160 more,New York ,79 more
IT Services & Consulting,5k-10k Employees,Public,18 years old,Chennai +160 more,New York ,79 more
MNC,5k-10k Employees,Public,18 years old,Chennai +160 more,New York ,79 more
IT Services & Consulting,5k-10k Employees,Public,18 years old,Chennai +160 more,New York ,79 more
MNC,5k-10k Employees,Public,18 years old,Chennai +160 more,New York ,79 more
IT Services & Consulting,5k-10k Employees,Public,18 years old,Chennai +160 more,New York ,79 more
MNC,5k-10k Employees,Public,18 years old,Chennai +160 more,New York ,79 more
IT Services & Consulting,5k-10k Employees,Public,18 years old,Chennai +160 more,New York ,79 more
MNC,5k-10k Employees,Public,18 years old,Chennai +160 more,New York ,79 more
IT Services & Consulting,5k-10k Employees,Public,18 years old,Chennai +160 more,New York ,79 more
MNC,5k-10k Employees,Public,18 years old,Chennai +160 more,New York ,79 more
IT Services & Consulting,5k-10k Employees,Public,18 years old,Chennai +160 more,New York ,79 more
MNC,5k-10k Employees,Public,18 years old,Chennai +160 more,New York ,79 more
IT Services & Consulting,5k-10k Employees,Public,18 years old,Chennai +160 more,New York ,79 more
MNC,5k-10k Employees,Public,18 years old,Chennai +160 more,New York ,79 more
IT Services & Consulting,5k-10k Employees,Public,18 years old,Chennai +160 more,New York ,79 more
MNC,5k-10k Employees,Public,18 years old,Chennai +160 more,New York ,79 more
IT Services & Consulting,1k-5k Employees,Public,12 years old,Mumbai +37 more,New York ,79 more
MNC,1k-5k Employees,Public,12 years old,Mumbai +37 more,New York ,79 more
IT Services & Consulting,1k-5k Employees,Public,12 years old,Mumbai +37 more,New York ,79 more
MNC,1k-5k Employees,Public,12 years old,Mumbai +37 more,New York ,79 more
IT Services & Consulting,1k-5k Employees,Public,12 years old,Mumbai +37 more,New York ,79 more
MNC,1k-5k Employees,Public,12 years old,Mumbai +37 more,New York ,79 more
IT Services & Consulting,1k-5k Employees,Public,12 years old,Mumbai +37 more,New York ,79 more
MNC,1k-5k Employees,Public,12 years old,Mumbai +37 more,New York ,79 more
IT Services & Consulting,1k-5k Employees,Public,12 years old,Mumbai +37 more,New York ,79 more
MNC,1k-5k Employees,Public,12 years old,Mumbai +37 more,New York ,79 more
IT Services & Consulting,1k-5k Employees,Public,12 years old,Mumbai +37 more,New York ,79 more
MNC,1k-5k Employees,Public,12 years old,Mumbai +37 more,New York ,79 more
IT Services & Consulting,1k-5k Employees,Public,12 years old,Mumbai +37 more,New York ,79 more
MNC,1k-5k Employees,Public,12 years old,Mumbai +37 more,New York ,79 more
IT Services & Consulting,1k-5k Employees,Public,12 years old,Mumbai +37 more,New York ,79 more
MNC,1k-5k Employees,Public,12 years old,Mumbai +37 more,New York ,79 more
IT Services & Consulting,1k-5k Employees,Public,12 years old,Mumbai +37 more,New York ,79 more
MNC,1k-5k Employees,Public,12 years old,Mumbai +37 more,New York ,79 more
IT Services & Consulting,1k-5k Employees,Public,12 years old,Mumbai +37 more,New York ,79 more
MNC,1k-5k Employees,Public,12 years old,Mumbai +37 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,23 years old,Copenhagen +26 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,23 years old,Copenhagen +26 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,23 years old,Copenhagen +26 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,23 years old,Copenhagen +26 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,23 years old,Copenhagen +26 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,23 years old,Copenhagen +26 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,23 years old,Copenhagen +26 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,23 years old,Copenhagen +26 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,23 years old,Copenhagen +26 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,23 years old,Copenhagen +26 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,23 years old,Copenhagen +26 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,23 years old,Copenhagen +26 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,23 years old,Copenhagen +26 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,23 years old,Copenhagen +26 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,23 years old,Copenhagen +26 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,23 years old,Copenhagen +26 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,23 years old,Copenhagen +26 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,23 years old,Copenhagen +26 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,23 years old,Copenhagen +26 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,23 years old,Copenhagen +26 more,New York ,79 more
Metals & Mining,1k-5k Employees,Public,11 years old,Gurgaon/Gurugram +175 more,New York ,79 more
Metals & Mining,1k-5k Employees,Public,11 years old,Gurgaon/Gurugram +175 more,New York ,79 more
Metals & Mining,1k-5k Employees,Public,11 years old,Gurgaon/Gurugram +175 more,New York ,79 more
Metals & Mining,1k-5k Employees,Public,11 years old,Gurgaon/Gurugram +175 more,New York ,79 more
Metals & Mining,1k-5k Employees,Public,11 years old,Gurgaon/Gurugram +175 more,New York ,79 more
Metals & Mining,1k-5k Employees,Public,11 years old,Gurgaon/Gurugram +175 more,New York ,79 more
Metals & Mining,1k-5k Employees,Public,11 years old,Gurgaon/Gurugram +175 more,New York ,79 more
Metals & Mining,1k-5k Employees,Public,11 years old,Gurgaon/Gurugram +175 more,New York ,79 more
Metals & Mining,1k-5k Employees,Public,11 years old,Gurgaon/Gurugram +175 more,New York ,79 more
Metals & Mining,1k-5k Employees,Public,11 years old,Gurgaon/Gurugram +175 more,New York ,79 more
Metals & Mining,1k-5k Employees,Public,11 years old,Gurgaon/Gurugram +175 more,New York ,79 more
Metals & Mining,1k-5k Employees,Public,11 years old,Gurgaon/Gurugram +175 more,New York ,79 more
Metals & Mining,1k-5k Employees,Public,11 years old,Gurgaon/Gurugram +175 more,New York ,79 more
Metals & Mining,1k-5k Employees,Public,11 years old,Gurgaon/Gurugram +175 more,New York ,79 more
Metals & Mining,1k-5k Employees,Public,11 years old,Gurgaon/Gurugram +175 more,New York ,79 more
Metals & Mining,1k-5k Employees,Public,11 years old,Gurgaon/Gurugram +175 more,New York ,79 more
Metals & Mining,1k-5k Employees,Public,11 years old,Gurgaon/Gurugram +175 more,New York ,79 more
Metals & Mining,1k-5k Employees,Public,11 years old,Gurgaon/Gurugram +175 more,New York ,79 more
Metals & Mining,1k-5k Employees,Public,11 years old,Gurgaon/Gurugram +175 more,New York ,79 more
Metals & Mining,1k-5k Employees,Public,11 years old,Gurgaon/Gurugram +175 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,45 years old,Dallas +19 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,45 years old,Dallas +19 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,45 years old,Dallas +19 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,45 years old,Dallas +19 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,45 years old,Dallas +19 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,45 years old,Dallas +19 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,45 years old,Dallas +19 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,45 years old,Dallas +19 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,45 years old,Dallas +19 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,45 years old,Dallas +19 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,45 years old,Dallas +19 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,45 years old,Dallas +19 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,45 years old,Dallas +19 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,45 years old,Dallas +19 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,45 years old,Dallas +19 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,45 years old,Dallas +19 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,45 years old,Dallas +19 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,45 years old,Dallas +19 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,45 years old,Dallas +19 more,New York ,79 more
IT Services & Consulting,10k-50k Employees,Public,45 years old,Dallas +19 more,New York ,79 more
Banking,5k-10k Employees,Conglomerate,23 years old,Mumbai +408 more,New York ,79 more
Fortune India 500,5k-10k Employees,Conglomerate,23 years old,Mumbai +408 more,New York ,79 more
Banking,5k-10k Employees,Conglomerate,23 years old,Mumbai +408 more,New York ,79 more
Fortune India 500,5k-10k Employees,Conglomerate,23 years old,Mumbai +408 more,New York ,79 more
Banking,5k-10k Employees,Conglomerate,23 years old,Mumbai +408 more,New York ,79 more
Fortune India 500,5k-10k Employees,Conglomerate,23 years old,Mumbai +408 more,New York ,79 more
Banking,5k-10k Employees,Conglomerate,23 years old,Mumbai +408 more,New York ,79 more
Fortune India 500,5k-10k Employees,Conglomerate,23 years old,Mumbai +408 more,New York ,79 more
Banking,5k-10k Employees,Conglomerate,23 years old,Mumbai +408 more,New York ,79 more
Fortune India 500,5k-10k Employees,Conglomerate,23 years old,Mumbai +408 more,New York ,79 more
Banking,5k-10k Employees,Conglomerate,23 years old,Mumbai +408 more,New York ,79 more
Fortune India 500,5k-10k Employees,Conglomerate,23 years old,Mumbai +408 more,New York ,79 more
Banking,5k-10k Employees,Conglomerate,23 years old,Mumbai +408 more,New York ,79 more
Fortune India 500,5k-10k Employees,Conglomerate,23 years old,Mumbai +408 more,New York ,79 more
Banking,5k-10k Employees,Conglomerate,23 years old,Mumbai +408 more,New York ,79 more
Fortune India 500,5k-10k Employees,Conglomerate,23 years old,Mumbai +408 more,New York ,79 more
Banking,5k-10k Employees,Conglomerate,23 years old,Mumbai +408 more,New York ,79 more
Fortune India 500,5k-10k Employees,Conglomerate,23 years old,Mumbai +408 more,New York ,79 more
Banking,5k-10k Employees,Conglomerate,23 years old,Mumbai +408 more,New York ,79 more
Fortune India 500,5k-10k Employees,Conglomerate,23 years old,Mumbai +408 more,New York ,79 more
Banking,10k-50k Employees,Public,22 years old,Hyderabad/Secunderabad +153 more,New York ,79 more
Fortune India 500,10k-50k Employees,Public,22 years old,Hyderabad/Secunderabad +153 more,New York ,79 more
Banking,10k-50k Employees,Public,22 years old,Hyderabad/Secunderabad +153 more,New York ,79 more
Fortune India 500,10k-50k Employees,Public,22 years old,Hyderabad/Secunderabad +153 more,New York ,79 more
Banking,10k-50k Employees,Public,22 years old,Hyderabad/Secunderabad +153 more,New York ,79 more
Fortune India 500,10k-50k Employees,Public,22 years old,Hyderabad/Secunderabad +153 more,New York ,79 more
Banking,10k-50k Employees,Public,22 years old,Hyderabad/Secunderabad +153 more,New York ,79 more
Fortune India 500,10k-50k Employees,Public,22 years old,Hyderabad/Secunderabad +153 more,New York ,79 more
Banking,10k-50k Employees,Public,22 years old,Hyderabad/Secunderabad +153 more,New York ,79 more
Fortune India 500,10k-50k Employees,Public,22 years old,Hyderabad/Secunderabad +153 more,New York ,79 more
Banking,10k-50k Employees,Public,22 years old,Hyderabad/Secunderabad +153 more,New York ,79 more
Fortune India 500,10k-50k Employees,Public,22 years old,Hyderabad/Secunderabad +153 more,New York ,79 more
Banking,10k-50k Employees,Public,22 years old,Hyderabad/Secunderabad +153 more,New York ,79 more
Fortune India 500,10k-50k Employees,Public,22 years old,Hyderabad/Secunderabad +153 more,New York ,79 more
Banking,10k-50k Employees,Public,22 years old,Hyderabad/Secunderabad +153 more,New York ,79 more
Fortune India 500,10k-50k Employees,Public,22 years old,Hyderabad/Secunderabad +153 more,New York ,79 more
Banking,10k-50k Employees,Public,22 years old,Hyderabad/Secunderabad +153 more,New York ,79 more
Fortune India 500,10k-50k Employees,Public,22 years old,Hyderabad/Secunderabad +153 more,New York ,79 more
Banking,10k-50k Employees,Public,22 years old,Hyderabad/Secunderabad +153 more,New York ,79 more
Fortune India 500,10k-50k Employees,Public,22 years old,Hyderabad/Secunderabad +153 more,New York ,79 more
Retail,5k-10k Employees,Public,23 years old,Bangalore/Bengaluru +58 more,New York ,79 more
Retail,5k-10k Employees,Public,23 years old,Bangalore/Bengaluru +58 more,New York ,79 more
Retail,5k-10k Employees,Public,23 years old,Bangalore/Bengaluru +58 more,New York ,79 more
Retail,5k-10k Employees,Public,23 years old,Bangalore/Bengaluru +58 more,New York ,79 more
